Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377507_4_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,,899,Love Republic,мульти,бежевый,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377518_5_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,,899,Love Republic,мульти,бежевый,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18CRE_24665425_1_v1_2x.jpg,MP002XW18CRE,Боди c длинным рукавом,,1 000,O'STIN,мульти,,,,сетка,,,,,,,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18CRE_24665428_2_v1_2x.jpg,MP002XW18CRE,Боди c длинным рукавом,,1 000,O'STIN,мульти,,,,сетка,,,,,,,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW181OG_24386213_1_v1_2x.jpeg,MP002XW181OG,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,белый,,,трикотаж,,,,,,без подклада,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW181OG_24386215_2_v1_2x.jpeg,MP002XW181OG,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,белый,,,трикотаж,,,,,,без подклада,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW181OG_24386223_3_v1_2x.jpeg,MP002XW181OG,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,белый,,,трикотаж,,,,,,без подклада,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW181OG_24386218_4_v1_2x.jpeg,MP002XW181OG,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,белый,,,трикотаж,,,,,,без подклада,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW181OG_24386210_5_v1_2x.jpeg,MP002XW181OG,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,белый,,,трикотаж,,,,,,без подклада,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW181OG_24386228_6_v1_2x.jpeg,MP002XW181OG,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,белый,,,трикотаж,,,,,,без подклада,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18A0K_24499459_1_v1_2x.jpeg,MP002XW18A0K,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,серый,,,трикотаж,,,,,,без подкладки,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18A0K_24499461_2_v1_2x.jpeg,MP002XW18A0K,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,серый,,,трикотаж,,,,,,без подкладки,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18A0K_24499466_3_v1_2x.jpeg,MP002XW18A0K,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,серый,,,трикотаж,,,,,,без подкладки,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18A0K_24499457_4_v1_2x.jpeg,MP002XW18A0K,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,серый,,,трикотаж,,,,,,без подкладки,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18A0K_24499464_5_v1_2x.jpeg,MP002XW18A0K,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,серый,,,трикотаж,,,,,,без подкладки,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW18A0K_24499469_6_v1_2x.jpeg,MP002XW18A0K,Боди c длинным рукавом,,5 490,Kan-Kan,мульти,серый,,,трикотаж,,,,,,без подкладки,"Вискоза - 95%, Спандекс - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0J8MS_23508391_1_v2.jpeg,MP002XW0J8MS,Боди c длинным рукавом,,6 900,Lumiere Magique,мульти,розовый,,,сетка,,,,,,"Вискоза - 95%, Лайкра - 5%",Полиэстер - 100%
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0J8MS_23508396_2_v2.jpeg,MP002XW0J8MS,Боди c длинным рукавом,,6 900,Lumiere Magique,мульти,розовый,,,сетка,,,,,,"Вискоза - 95%, Лайкра - 5%",Полиэстер - 100%
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0J8MS_23508383_3_v2.jpeg,MP002XW0J8MS,Боди c длинным рукавом,,6 900,Lumiere Magique,мульти,розовый,,,сетка,,,,,,"Вискоза - 95%, Лайкра - 5%",Полиэстер - 100%
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0J8MS_23508402_4_v2.jpeg,MP002XW0J8MS,Боди c длинным рукавом,,6 900,Lumiere Magique,мульти,розовый,,,сетка,,,,,,"Вискоза - 95%, Лайкра - 5%",Полиэстер - 100%
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0J8MS_23508387_5_v2.jpeg,MP002XW0J8MS,Боди c длинным рукавом,,6 900,Lumiere Magique,мульти,розовый,,,сетка,,,,,,"Вискоза - 95%, Лайкра - 5%",Полиэстер - 100%
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23926647_1_v2.jpg,MP002XW1474J,Боди c длинным рукавом,,1 599,Love Republic,мульти,,,,трикотаж,,,,,,,"Полиамид - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23926648_2_v2.jpg,MP002XW1474J,Боди c длинным рукавом,,1 599,Love Republic,мульти,,,,трикотаж,,,,,,,"Полиамид - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23926649_3_v2.jpg,MP002XW1474J,Боди c длинным рукавом,,1 599,Love Republic,мульти,,,,трикотаж,,,,,,,"Полиамид - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23981110_4_v1.jpg,MP002XW1474J,Боди c длинным рукавом,,1 599,Love Republic,мульти,,,,трикотаж,,,,,,,"Полиамид - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23981112_5_v1.jpg,MP002XW1474J,Боди c длинным рукавом,,1 599,Love Republic,мульти,,,,трикотаж,,,,,,,"Полиамид - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819N_24377304_1_v1.jpeg,MP002XW1819N,Боди c длинным рукавом,,899,Love Republic,мульти,голубой,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819N_24377307_2_v1.jpeg,MP002XW1819N,Боди c длинным рукавом,,899,Love Republic,мульти,голубой,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819N_24377310_3_v1.jpeg,MP002XW1819N,Боди c длинным рукавом,,899,Love Republic,мульти,голубой,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819N_24377450_4_v1.jpeg,MP002XW1819N,Боди c длинным рукавом,,899,Love Republic,мульти,голубой,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
